Iteration	Ident	Success
1083	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1084	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1085	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1086	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1087	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1088	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1089	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1090	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1091	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1092	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1093	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1094	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1095	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1096	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1097	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1098	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1099	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1100	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1101	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1102	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1103	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1104	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1105	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1106	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1107	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1108	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1109	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1110	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1111	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1112	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1113	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1114	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1115	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1116	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1117	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1118	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1119	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1120	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1121	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1122	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1123	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1124	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1125	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1126	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1126	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1127	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1128	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1129	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1130	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1131	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1132	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1133	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1134	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1135	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1136	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1137	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1138	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1139	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1140	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1141	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1142	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1143	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1144	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1145	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1146	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1147	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1148	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1149	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1150	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1151	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1152	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1153	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1154	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1155	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1156	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1157	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1158	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1158	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1159	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1160	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1161	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1162	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1163	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1164	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1165	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1166	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1167	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1168	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1169	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1170	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1170	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	False
1172	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1172	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	False
1174	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	False
1176	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	False
1177	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1177	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	False
1179	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1179	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	False
1180	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1181	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1182	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1183	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1184	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1185	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1186	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1187	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1188	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1189	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1190	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1191	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1192	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1193	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1194	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1195	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1196	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1197	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1198	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1199	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1200	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1201	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1202	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1203	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1204	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1205	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1206	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1207	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1208	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1209	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1210	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1211	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1212	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1213	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1214	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1215	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1216	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1217	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1218	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1219	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1220	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1221	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1222	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1223	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1224	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1225	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1226	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1227	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1228	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1229	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1231	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1232	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1233	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1234	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1235	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1236	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1237	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1238	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1239	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1239	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1240	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1241	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1242	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1243	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1244	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1245	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1246	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1247	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1248	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1249	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1250	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1251	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1252	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1253	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1254	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1255	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1256	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1257	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1258	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1259	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1260	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1261	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1262	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1263	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1264	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1265	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1266	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1267	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1268	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1269	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1270	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1271	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1272	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1273	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1274	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1275	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1276	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1277	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1278	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1279	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1280	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1281	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1282	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1283	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1284	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1284	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	False
1285	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	False
1286	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1287	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1287	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	False
1288	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	False
1289	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1290	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1291	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1291	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	False
1292	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	False
1293	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	False
1294	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1295	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1296	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1297	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1298	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1299	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1300	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1301	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1302	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1303	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1304	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1305	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1306	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1307	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1308	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1309	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1310	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1311	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1312	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1313	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1314	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1315	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1316	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1317	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1318	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1319	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1320	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1321	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1322	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1323	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1324	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1325	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1326	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1327	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1328	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	True
1329	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1330	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1331	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1332	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1333	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1334	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1335	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1336	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1337	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1338	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1339	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1340	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1341	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1342	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	False
1343	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1344	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1345	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1346	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1347	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1348	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1349	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1350	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1351	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1352	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1353	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1354	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1355	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1356	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1356	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1357	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1358	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1359	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1360	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1361	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1362	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1363	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1364	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1365	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1366	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1367	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1368	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1369	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1370	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1371	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1372	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1373	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1374	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1375	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1376	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1376	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1377	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1378	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1379	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1379	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1380	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1381	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1382	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1383	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1384	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1385	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1386	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1387	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1388	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1389	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1390	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1391	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1392	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1393	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1394	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1395	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1396	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1397	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1398	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1399	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1400	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1401	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1402	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1403	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1404	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1405	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1406	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1407	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1408	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1409	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1410	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1411	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1412	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1413	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1414	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1415	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1416	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1417	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1418	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1419	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1420	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1421	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1422	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1423	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1424	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1425	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1426	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1427	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
